Time: 2026-03-22 14:30:01.311217, Current moisture: 12.0, Raw moisture: 45.346666666666664
Time: 2026-03-22 14:45:01.575479, Current moisture: 12.0, Raw moisture: 53.28
Time: 2026-03-22 15:00:01.860649, Current moisture: 12.0, Raw moisture: 60.46333333333333
Time: 2026-03-22 15:15:01.221016, Current moisture: 12.0, Raw moisture: 48.31333333333333
Time: 2026-03-22 15:30:01.512330, Current moisture: 12.0, Raw moisture: 47.72666666666667
Time: 2026-03-22 15:45:01.782581, Current moisture: 12.0, Raw moisture: 45.18
Time: 2026-03-22 16:00:02.068140, Current moisture: 12.0, Raw moisture: 45.50666666666667
Time: 2026-03-22 16:15:01.416426, Current moisture: 12.0, Raw moisture: 52.81666666666667
Time: 2026-03-22 16:30:01.716261, Current moisture: 12.0, Raw moisture: 55.13
Time: 2026-03-22 16:45:01.996714, Current moisture: 12.0, Raw moisture: 52.666666666666664
Time: 2026-03-22 17:00:01.259412, Current moisture: 12.0, Raw moisture: 39.78666666666667
Time: 2026-03-22 17:15:01.624649, Current moisture: 12.0, Raw moisture: 58.85333333333333
Time: 2026-03-22 17:30:01.927793, Current moisture: 12.0, Raw moisture: 44.36
Time: 2026-03-22 17:45:01.201116, Current moisture: 12.0, Raw moisture: 42.35666666666667
Time: 2026-03-22 18:00:01.480096, Current moisture: 12.0, Raw moisture: 43.67
Time: 2026-03-22 18:15:01.829676, Current moisture: 12.0, Raw moisture: 48.99333333333333
Time: 2026-03-22 18:30:02.127632, Current moisture: 12.0, Raw moisture: 50.27
Time: 2026-03-22 18:45:01.386244, Current moisture: 12.0, Raw moisture: 52.086666666666666
Time: 2026-03-22 19:00:01.669182, Current moisture: 12.0, Raw moisture: 52.74
Time: 2026-03-22 19:15:02.026371, Current moisture: 12.0, Raw moisture: 47.62
Time: 2026-03-22 19:30:01.318751, Current moisture: 12.0, Raw moisture: 46.56666666666667
Time: 2026-03-22 19:45:01.586545, Current moisture: 12.0, Raw moisture: 44.093333333333334
Time: 2026-03-22 20:00:01.850459, Current moisture: 12.0, Raw moisture: 45.57666666666667
Time: 2026-03-22 20:15:01.206675, Current moisture: 12.0, Raw moisture: 47.516666666666666
Time: 2026-03-22 20:30:01.510303, Current moisture: 12.0, Raw moisture: 57.473333333333336
Time: 2026-03-22 20:45:01.769282, Current moisture: 12.0, Raw moisture: 47.03333333333333
Time: 2026-03-22 21:00:02.052185, Current moisture: 12.0, Raw moisture: 48.266666666666666
Time: 2026-03-22 21:15:01.406698, Current moisture: 12.0, Raw moisture: 55.48
Time: 2026-03-22 21:30:01.707810, Current moisture: 12.0, Raw moisture: 56.906666666666666
Time: 2026-03-22 21:45:01.977764, Current moisture: 12.0, Raw moisture: 52.876666666666665
Time: 2026-03-22 22:00:01.254191, Current moisture: 12.0, Raw moisture: 47.49
Time: 2026-03-22 22:15:01.606875, Current moisture: 12.0, Raw moisture: 57.56333333333333
Time: 2026-03-22 22:30:01.899354, Current moisture: 12.0, Raw moisture: 58.236666666666665
Time: 2026-03-22 22:45:01.180050, Current moisture: 12.0, Raw moisture: 58.663333333333334
Time: 2026-03-22 23:00:01.462001, Current moisture: 12.0, Raw moisture: 39.47666666666667
Time: 2026-03-22 23:15:01.824869, Current moisture: 12.0, Raw moisture: 54.413333333333334
Time: 2026-03-22 23:30:02.128829, Current moisture: 12.0, Raw moisture: 48.11
Time: 2026-03-22 23:45:01.386515, Current moisture: 12.0, Raw moisture: 47.95333333333333
Time: 2026-03-23 00:00:01.669126, Current moisture: 12.0, Raw moisture: 52.22
Time: 2026-03-23 00:15:02.023625, Current moisture: 12.0, Raw moisture: 50.873333333333335
Time: 2026-03-23 00:30:01.319364, Current moisture: 12.0, Raw moisture: 51.52
Time: 2026-03-23 00:45:01.587164, Current moisture: 12.0, Raw moisture: 56.526666666666664
Time: 2026-03-23 01:00:01.868591, Current moisture: 12.0, Raw moisture: 55.026666666666664
Time: 2026-03-23 01:15:01.217936, Current moisture: 12.0, Raw moisture: 54.11333333333334
Time: 2026-03-23 01:30:01.515843, Current moisture: 12.0, Raw moisture: 52.13
Time: 2026-03-23 01:45:01.785546, Current moisture: 12.0, Raw moisture: 58.39333333333333
Time: 2026-03-23 02:00:02.068595, Current moisture: 12.0, Raw moisture: 50.833333333333336
Time: 2026-03-23 02:15:01.418713, Current moisture: 12.0, Raw moisture: 55.54
Time: 2026-03-23 02:30:01.715811, Current moisture: 12.0, Raw moisture: 51.20333333333333
Time: 2026-03-23 02:45:01.984844, Current moisture: 12.0, Raw moisture: 59.54333333333334
Time: 2026-03-23 03:00:01.269041, Current moisture: 12.0, Raw moisture: 41.20666666666666
Time: 2026-03-23 03:15:01.647500, Current moisture: 12.0, Raw moisture: 53.803333333333335
Time: 2026-03-23 03:30:01.946246, Current moisture: 12.0, Raw moisture: 49.656666666666666
Time: 2026-03-23 03:45:01.213386, Current moisture: 12.0, Raw moisture: 53.53333333333333
Time: 2026-03-23 04:00:01.491207, Current moisture: 12.0, Raw moisture: 44.62
Time: 2026-03-23 04:15:01.856875, Current moisture: 12.0, Raw moisture: 48.54666666666667
Time: 2026-03-23 04:30:02.155643, Current moisture: 12.0, Raw moisture: 55.553333333333335
Time: 2026-03-23 04:45:01.427795, Current moisture: 12.0, Raw moisture: 52.163333333333334
Time: 2026-03-23 05:00:01.707464, Current moisture: 12.0, Raw moisture: 34.516666666666666
Time: 2026-03-23 05:15:02.059851, Current moisture: 12.0, Raw moisture: 45.72666666666667
Time: 2026-03-23 05:30:01.355117, Current moisture: 12.0, Raw moisture: 55.04333333333334
Time: 2026-03-23 05:45:01.623805, Current moisture: 12.0, Raw moisture: 45.87
Time: 2026-03-23 06:00:01.908793, Current moisture: 12.0, Raw moisture: 45.68333333333333
Time: 2026-03-23 06:15:01.260936, Current moisture: 12.0, Raw moisture: 46.54666666666667
Time: 2026-03-23 06:30:01.600339, Current moisture: 12.0, Raw moisture: 44.89333333333333
Time: 2026-03-23 06:45:01.860423, Current moisture: 12.0, Raw moisture: 41.39666666666667
Time: 2026-03-23 07:00:02.132803, Current moisture: 12.0, Raw moisture: 43.09
Time: 2026-03-23 07:15:01.488286, Current moisture: 12.0, Raw moisture: 42.83
Time: 2026-03-23 07:30:01.794375, Current moisture: 12.0, Raw moisture: 53.6
Time: 2026-03-23 07:45:02.062037, Current moisture: 12.0, Raw moisture: 50.88
Time: 2026-03-23 08:00:01.334468, Current moisture: 12.0, Raw moisture: 45.49666666666667
Time: 2026-03-23 08:15:01.697990, Current moisture: 12.0, Raw moisture: 54.57
Time: 2026-03-23 08:30:01.991044, Current moisture: 12.0, Raw moisture: 52.66
Time: 2026-03-23 08:45:01.265241, Current moisture: 12.0, Raw moisture: 50.54333333333334
Time: 2026-03-23 09:00:01.533659, Current moisture: 12.0, Raw moisture: 41.38666666666666
Time: 2026-03-23 09:15:01.886763, Current moisture: 12.0, Raw moisture: 46.846666666666664
Time: 2026-03-23 09:30:01.177164, Current moisture: 12.0, Raw moisture: 52.656666666666666
Time: 2026-03-23 09:45:01.443098, Current moisture: 12.0, Raw moisture: 48.08
Time: 2026-03-23 10:00:01.723027, Current moisture: 12.0, Raw moisture: 38.59
Time: 2026-03-23 10:15:02.082704, Current moisture: 12.0, Raw moisture: 54.56666666666667
Time: 2026-03-23 10:30:01.378466, Current moisture: 12.0, Raw moisture: 48.89
Time: 2026-03-23 10:45:01.656615, Current moisture: 12.0, Raw moisture: 44.13666666666666
Time: 2026-03-23 11:00:01.941300, Current moisture: 12.0, Raw moisture: 34.35666666666667
Time: 2026-03-23 11:15:01.290783, Current moisture: 12.0, Raw moisture: 46.833333333333336
Time: 2026-03-23 11:30:01.591064, Current moisture: 12.0, Raw moisture: 53.22666666666667
Time: 2026-03-23 11:45:01.865272, Current moisture: 12.0, Raw moisture: 43.93666666666667
Time: 2026-03-23 12:00:02.148116, Current moisture: 12.0, Raw moisture: 42.63
Time: 2026-03-23 12:15:01.505919, Current moisture: 12.0, Raw moisture: 46.276666666666664
Time: 2026-03-23 12:30:01.816833, Current moisture: 12.0, Raw moisture: 61.18666666666667
Time: 2026-03-23 12:45:02.085967, Current moisture: 12.0, Raw moisture: 54.85
Time: 2026-03-23 13:00:01.364243, Current moisture: 12.0, Raw moisture: 39.83
Time: 2026-03-23 13:15:01.702282, Current moisture: 12.0, Raw moisture: 57.96333333333333
Time: 2026-03-23 13:30:01.999182, Current moisture: 12.0, Raw moisture: 52.24
Time: 2026-03-23 13:45:01.266818, Current moisture: 12.0, Raw moisture: 42.86
Time: 2026-03-23 14:00:01.546052, Current moisture: 12.0, Raw moisture: 35.39333333333333
Time: 2026-03-23 14:15:01.905679, Current moisture: 12.0, Raw moisture: 53.98
Time: 2026-03-23 14:30:01.199793, Current moisture: 12.0, Raw moisture: 48.24666666666667
Time: 2026-03-23 14:45:01.469352, Current moisture: 12.0, Raw moisture: 59.24
Time: 2026-03-23 15:00:01.748599, Current moisture: 12.0, Raw moisture: 35.43333333333333
Time: 2026-03-23 15:15:02.107297, Current moisture: 12.0, Raw moisture: 44.32666666666667
Time: 2026-03-23 15:30:01.402643, Current moisture: 12.0, Raw moisture: 60.81
Time: 2026-03-23 15:45:01.661248, Current moisture: 12.0, Raw moisture: 40.88333333333333
Time: 2026-03-23 16:00:01.948119, Current moisture: 12.0, Raw moisture: 50.39333333333333
Time: 2026-03-23 16:15:01.296587, Current moisture: 12.0, Raw moisture: 58.22666666666667
Time: 2026-03-23 16:30:01.595840, Current moisture: 12.0, Raw moisture: 52.94
Time: 2026-03-23 16:45:01.866766, Current moisture: 12.0, Raw moisture: 51.513333333333335
Time: 2026-03-23 17:00:02.153207, Current moisture: 12.0, Raw moisture: 48.906666666666666
Time: 2026-03-23 17:15:01.508504, Current moisture: 12.0, Raw moisture: 53.01
Time: 2026-03-23 17:30:01.800756, Current moisture: 12.0, Raw moisture: 49.056666666666665
Time: 2026-03-23 17:45:02.070872, Current moisture: 12.0, Raw moisture: 50.35333333333333
Time: 2026-03-23 18:00:01.351153, Current moisture: 12.0, Raw moisture: 51.21666666666667
Time: 2026-03-23 18:15:01.712151, Current moisture: 12.0, Raw moisture: 57.84
Time: 2026-03-23 18:30:02.009963, Current moisture: 12.0, Raw moisture: 54.93
Time: 2026-03-23 18:45:01.278422, Current moisture: 12.0, Raw moisture: 52.12
Time: 2026-03-23 19:00:01.563778, Current moisture: 12.0, Raw moisture: 46.21333333333333
Time: 2026-03-23 19:15:01.917960, Current moisture: 12.0, Raw moisture: 49.516666666666666
Time: 2026-03-23 19:30:01.218206, Current moisture: 12.0, Raw moisture: 53.13
Time: 2026-03-23 19:45:01.487041, Current moisture: 12.0, Raw moisture: 53.29333333333334
Time: 2026-03-23 20:00:01.772315, Current moisture: 12.0, Raw moisture: 57.38333333333333
Time: 2026-03-23 20:15:02.137487, Current moisture: 12.0, Raw moisture: 55.266666666666666
Time: 2026-03-23 20:30:01.431586, Current moisture: 12.0, Raw moisture: 48.343333333333334
Time: 2026-03-23 20:45:01.709551, Current moisture: 12.0, Raw moisture: 50.833333333333336
Time: 2026-03-23 21:00:01.991756, Current moisture: 12.0, Raw moisture: 48.413333333333334
Time: 2026-03-23 21:15:01.345444, Current moisture: 12.0, Raw moisture: 55.14
Time: 2026-03-23 21:30:01.651068, Current moisture: 12.0, Raw moisture: 46.53
Time: 2026-03-23 21:45:01.921971, Current moisture: 12.0, Raw moisture: 53.00666666666667
Time: 2026-03-23 22:00:01.191700, Current moisture: 12.0, Raw moisture: 45.803333333333335
Time: 2026-03-23 22:15:01.542781, Current moisture: 12.0, Raw moisture: 52.89666666666667
Time: 2026-03-23 22:30:01.840769, Current moisture: 12.0, Raw moisture: 55.93333333333333
Time: 2026-03-23 22:45:02.109017, Current moisture: 12.0, Raw moisture: 48.13333333333333
Time: 2026-03-23 23:00:01.391627, Current moisture: 12.0, Raw moisture: 53.6
Time: 2026-03-23 23:15:01.740256, Current moisture: 12.0, Raw moisture: 47.79
Time: 2026-03-23 23:30:02.037590, Current moisture: 12.0, Raw moisture: 47.056666666666665
Time: 2026-03-23 23:45:01.306331, Current moisture: 12.0, Raw moisture: 48.223333333333336
Time: 2026-03-24 00:00:01.580229, Current moisture: 12.0, Raw moisture: 50.04
Time: 2026-03-24 00:15:01.921700, Current moisture: 12.0, Raw moisture: 49.79
Time: 2026-03-24 00:30:01.229238, Current moisture: 12.0, Raw moisture: 48.53666666666667
Time: 2026-03-24 00:45:01.498374, Current moisture: 12.0, Raw moisture: 47.513333333333335
Time: 2026-03-24 01:00:01.777140, Current moisture: 12.0, Raw moisture: 54.43666666666667
Time: 2026-03-24 01:15:02.118484, Current moisture: 12.0, Raw moisture: 45.04333333333334
Time: 2026-03-24 01:30:01.418345, Current moisture: 12.0, Raw moisture: 50.56
Time: 2026-03-24 01:45:01.697269, Current moisture: 12.0, Raw moisture: 49.736666666666665
Time: 2026-03-24 02:00:01.980884, Current moisture: 12.0, Raw moisture: 57.946666666666665
Time: 2026-03-24 02:15:01.328927, Current moisture: 12.0, Raw moisture: 54.973333333333336
Time: 2026-03-24 02:30:01.632539, Current moisture: 12.0, Raw moisture: 47.86333333333334
Time: 2026-03-24 02:45:01.899626, Current moisture: 12.0, Raw moisture: 48.276666666666664
Time: 2026-03-24 03:00:01.174026, Current moisture: 12.0, Raw moisture: 43.413333333333334
Time: 2026-03-24 03:15:01.544994, Current moisture: 12.0, Raw moisture: 53.42666666666667
Time: 2026-03-24 03:30:01.854751, Current moisture: 12.0, Raw moisture: 53.46333333333333
Time: 2026-03-24 03:45:02.126685, Current moisture: 12.0, Raw moisture: 47.52
Time: 2026-03-24 04:00:01.408501, Current moisture: 12.0, Raw moisture: 44.52333333333333
Time: 2026-03-24 04:15:01.758909, Current moisture: 12.0, Raw moisture: 59.24666666666667
Time: 2026-03-24 04:30:02.064017, Current moisture: 12.0, Raw moisture: 52.6
Time: 2026-03-24 04:45:01.337536, Current moisture: 12.0, Raw moisture: 42.18
Time: 2026-03-24 05:00:01.615807, Current moisture: 12.0, Raw moisture: 49.71333333333333
Time: 2026-03-24 05:15:01.967010, Current moisture: 12.0, Raw moisture: 54.13666666666666
Time: 2026-03-24 05:30:01.256327, Current moisture: 12.0, Raw moisture: 54.89333333333333
Time: 2026-03-24 05:45:01.536381, Current moisture: 12.0, Raw moisture: 50.946666666666665
Time: 2026-03-24 06:00:01.797369, Current moisture: 12.0, Raw moisture: 49.026666666666664
Time: 2026-03-24 06:15:02.150647, Current moisture: 12.0, Raw moisture: 52.91
Time: 2026-03-24 06:30:01.489768, Current moisture: 12.0, Raw moisture: 53.74333333333333
Time: 2026-03-24 06:45:01.754875, Current moisture: 12.0, Raw moisture: 55.46666666666667
Time: 2026-03-24 07:00:02.036544, Current moisture: 12.0, Raw moisture: 48.79666666666667
Time: 2026-03-24 07:15:01.398571, Current moisture: 12.0, Raw moisture: 43.99
Time: 2026-03-24 07:30:01.701892, Current moisture: 12.0, Raw moisture: 57.77
Time: 2026-03-24 07:45:01.969667, Current moisture: 12.0, Raw moisture: 44.14666666666667
Time: 2026-03-24 08:00:01.253077, Current moisture: 12.0, Raw moisture: 31.156666666666666
Time: 2026-03-24 08:15:01.616572, Current moisture: 12.0, Raw moisture: 62.233333333333334
Time: 2026-03-24 08:30:01.913999, Current moisture: 12.0, Raw moisture: 50.74
Time: 2026-03-24 08:45:01.178868, Current moisture: 12.0, Raw moisture: 58.45333333333333
Time: 2026-03-24 09:00:01.461247, Current moisture: 12.0, Raw moisture: 31.673333333333332
Time: 2026-03-24 09:15:01.824185, Current moisture: 12.0, Raw moisture: 46.736666666666665
Time: 2026-03-24 09:30:02.120045, Current moisture: 12.0, Raw moisture: 42.67666666666667
Time: 2026-03-24 09:45:01.397011, Current moisture: 12.0, Raw moisture: 51.20333333333333
Time: 2026-03-24 10:00:01.656524, Current moisture: 12.0, Raw moisture: 36.64333333333333
Time: 2026-03-24 10:15:02.009366, Current moisture: 12.0, Raw moisture: 47.11666666666667
Time: 2026-03-24 10:30:01.305479, Current moisture: 12.0, Raw moisture: 47.53666666666667
Time: 2026-03-24 10:45:01.572300, Current moisture: 12.0, Raw moisture: 56.723333333333336
Time: 2026-03-24 11:00:01.861844, Current moisture: 12.0, Raw moisture: 50.93333333333333
Time: 2026-03-24 11:15:01.169344, Current moisture: 12.0, Raw moisture: 50.01
